tender_id,bidder_id,total_requirements,mandatory_requirements,compliant_count,partially_compliant_count,non_compliant_count,insufficient_evidence_count,compliance_percentage,missing_document_count,expired_document_count,invalid_document_count,inconsistency_count,evidence_confidence_average,mandatory_failure_count,financial_requirement_failure,experience_requirement_failure,registration_requirement_failure,authorization_requirement_failure,document_quality_score,risk_level
TND-000081,BID-000057,27,15,13,6,2,6,48.15,0,0,0,0,0.838,8,1,1,1,0,0.8571,MEDIUM
TND-000081,BID-001877,27,15,7,0,2,18,25.93,0,0,0,0,0.2864,11,1,1,0,0,0.85,HIGH
TND-000081,BID-000274,27,15,21,1,3,2,77.78,1,0,0,0,0.867,3,1,1,0,1,0.9167,LOW
TND-000082,BID-001402,22,12,4,1,1,16,18.18,1,0,0,0,0.259,8,1,1,0,1,0.85,HIGH
TND-000082,BID-000975,22,12,16,0,1,5,72.73,0,0,0,0,0.9558,3,0,1,0,0,0.8929,LOW
TND-000082,BID-001169,22,12,17,1,1,3,77.27,0,0,0,0,0.8017,5,1,1,1,0,0.7917,MEDIUM
TND-000083,BID-001762,25,14,14,9,0,2,56.0,0,0,0,0,0.8489,5,0,1,0,0,0.8,MEDIUM
TND-000083,BID-001648,25,14,3,1,4,17,12.0,0,0,0,0,0.2942,11,1,1,0,0,0.8,HIGH
TND-000083,BID-000959,25,14,4,0,1,20,16.0,0,0,0,0,0.2173,11,1,1,0,0,0.625,HIGH
TND-000083,BID-001903,25,14,20,2,1,2,80.0,0,0,0,0,0.7205,4,1,1,0,0,0.85,LOW
TND-000083,BID-001703,25,14,24,0,1,0,96.0,0,0,0,0,0.877,1,0,1,0,0,0.875,LOW
TND-000084,BID-000200,25,14,17,1,4,3,68.0,0,0,0,0,0.7495,5,1,1,1,0,0.7,MEDIUM
TND-000084,BID-000911,25,14,24,0,1,0,96.0,0,0,0,0,0.9485,1,0,1,0,0,0.875,LOW
TND-000084,BID-001091,25,14,15,1,0,9,60.0,0,0,0,0,0.8405,4,0,1,0,0,0.8333,MEDIUM
TND-000084,BID-000679,25,14,13,8,1,3,52.0,0,0,0,0,0.8616,5,1,1,0,0,0.7,MEDIUM
TND-000084,BID-000440,25,14,19,1,2,3,76.0,0,0,0,0,0.8479,5,1,1,1,0,0.7083,MEDIUM
TND-000086,BID-000270,24,15,2,0,9,13,8.33,1,0,0,4,0.8529,13,1,0,1,1,0.9167,HIGH
TND-000086,BID-001444,24,15,20,1,1,2,83.33,0,0,0,0,0.7699,3,0,1,1,0,0.7917,LOW
TND-000086,BID-001119,24,15,13,9,0,2,54.17,0,0,0,0,0.8738,7,0,1,1,1,0.6786,MEDIUM
TND-000086,BID-000329,24,15,22,0,1,1,91.67,1,0,0,0,0.7522,2,0,1,0,1,0.75,LOW
TND-000086,BID-000202,24,15,22,0,1,1,91.67,0,0,0,0,0.8975,2,0,1,1,0,0.8214,LOW
TND-000088,BID-001576,22,16,17,0,4,1,77.27,0,3,0,0,0.9532,5,1,1,1,0,0.8333,MEDIUM
TND-000088,BID-000435,22,16,10,10,0,2,45.45,0,0,0,0,0.8482,10,1,1,0,0,0.9167,MEDIUM
TND-000088,BID-001208,22,16,2,0,3,17,9.09,1,0,0,0,0.2045,14,1,1,1,0,0.875,HIGH
TND-000088,BID-000231,22,16,18,0,2,2,81.82,0,0,0,0,0.7863,4,1,1,0,0,0.75,LOW
TND-000090,BID-000987,25,17,19,3,1,2,76.0,1,0,0,0,0.8509,5,1,1,1,1,1.0,LOW
TND-000090,BID-001873,25,17,17,0,4,4,68.0,0,0,0,5,0.8207,7,1,1,1,1,0.875,MEDIUM
TND-000090,BID-000863,25,17,16,7,1,1,64.0,0,0,0,0,0.8403,6,0,1,0,0,0.8333,LOW
TND-000090,BID-000700,25,17,1,0,7,17,4.0,1,4,0,0,0.8329,16,1,1,1,1,0.85,HIGH
TND-000090,BID-000343,25,17,23,0,1,1,92.0,0,0,0,0,0.805,2,0,1,0,0,0.625,LOW
TND-000091,BID-001133,28,19,5,0,2,21,17.86,0,0,0,0,0.2476,15,1,0,0,0,0.75,HIGH
TND-000091,BID-000763,28,19,22,0,5,1,78.57,0,0,0,0,0.7916,4,1,1,0,0,0.9167,LOW
TND-000091,BID-001124,28,19,25,1,2,0,89.29,0,0,0,0,0.7914,3,1,1,0,0,0.8333,LOW
TND-000091,BID-000074,28,19,19,3,4,2,67.86,0,0,0,0,0.8929,7,1,1,1,0,0.875,MEDIUM
TND-000091,BID-000235,28,19,27,1,0,0,96.43,0,0,0,0,0.7946,1,1,0,0,0,0.75,LOW
TND-000093,BID-000731,23,17,11,5,3,4,47.83,0,0,3,0,0.8655,8,1,1,1,0,0.9167,MEDIUM
TND-000093,BID-001387,23,17,20,0,2,1,86.96,0,0,0,0,0.8211,3,1,1,0,0,0.75,LOW
TND-000093,BID-000192,23,17,13,3,1,6,56.52,0,0,0,0,0.8452,6,0,1,1,0,0.75,MEDIUM
TND-000095,BID-001130,22,14,19,3,0,0,86.36,0,0,0,0,0.9031,2,1,1,0,0,0.7857,LOW
TND-000095,BID-002000,22,14,13,7,1,1,59.09,1,0,0,0,0.7864,7,1,1,0,1,0.7917,MEDIUM
TND-000095,BID-001617,22,14,3,0,1,18,13.64,2,0,0,0,0.179,12,0,1,1,1,0.8333,HIGH
TND-000095,BID-001135,22,14,11,8,1,2,50.0,1,0,0,0,0.7759,7,1,1,0,1,0.7917,MEDIUM
TND-000097,BID-001663,24,17,13,0,2,9,54.17,0,0,0,0,0.8309,9,1,1,1,0,0.8333,MEDIUM
TND-000097,BID-000899,24,17,17,0,3,4,70.83,0,0,0,0,0.8393,7,1,1,1,0,0.8333,MEDIUM
TND-000097,BID-001715,24,17,8,4,1,11,33.33,0,0,0,0,0.7783,12,1,1,1,0,0.8333,MEDIUM
TND-000097,BID-001616,24,17,10,7,2,5,41.67,0,0,0,0,0.8425,9,1,1,0,0,0.9167,MEDIUM
TND-000097,BID-000956,24,17,21,0,1,2,87.5,0,0,0,0,0.7244,2,0,1,0,0,0.75,LOW
TND-000098,BID-001625,29,21,24,0,1,4,82.76,0,0,0,0,0.7045,4,0,1,0,0,0.8,LOW
TND-000098,BID-001431,29,21,6,2,1,20,20.69,0,0,0,0,0.2896,16,1,1,0,0,0.95,HIGH
TND-000098,BID-001591,29,21,26,1,0,2,89.66,0,0,0,0,0.9021,3,1,1,0,0,0.9167,LOW
TND-000098,BID-001291,29,21,0,1,16,12,0.0,0,4,0,0,0.7838,21,1,1,1,0,0.875,HIGH
TND-000101,BID-000193,30,22,0,0,17,13,0.0,0,7,0,0,0.9411,22,1,1,1,1,0.8214,HIGH
TND-000101,BID-000184,30,22,11,0,1,18,36.67,1,0,0,0,0.7531,14,1,1,0,1,0.9583,HIGH
TND-000101,BID-001730,30,22,16,3,0,11,53.33,0,0,0,0,0.7667,11,0,1,0,1,0.75,MEDIUM
TND-000101,BID-001856,30,22,17,2,1,10,56.67,1,0,0,0,0.7489,7,1,1,0,1,0.6,MEDIUM
TND-000103,BID-001470,25,16,6,13,1,5,24.0,0,0,0,0,0.7864,13,1,0,1,0,1.0,HIGH
TND-000103,BID-000462,25,16,12,2,0,11,48.0,0,0,0,0,0.7444,8,0,1,1,0,0.75,MEDIUM
TND-000103,BID-000188,25,16,0,5,6,14,0.0,0,0,3,0,0.8962,16,1,1,1,0,0.8333,HIGH
TND-000103,BID-001718,25,16,0,0,11,14,0.0,0,0,5,0,0.8666,16,1,1,1,0,0.8333,HIGH
TND-000103,BID-000932,25,16,21,1,1,2,84.0,0,0,0,0,0.846,3,1,1,0,0,0.85,LOW
TND-000104,BID-000447,24,18,13,11,0,0,54.17,0,0,0,0,0.8657,8,1,0,0,0,0.8214,MEDIUM
TND-000104,BID-000349,24,18,10,5,0,9,41.67,3,0,0,0,0.6734,9,1,1,1,1,0.9167,MEDIUM
TND-000104,BID-000655,24,18,11,0,4,9,45.83,0,3,0,0,0.8288,9,1,1,0,1,0.7083,MEDIUM
TND-000106,BID-001668,29,20,24,0,2,3,82.76,0,0,0,0,0.841,4,1,1,0,0,0.8333,LOW
TND-000106,BID-001581,29,20,14,4,1,10,48.28,0,0,0,0,0.83,12,0,1,0,0,0.9583,MEDIUM
TND-000106,BID-000830,29,20,25,0,1,3,86.21,0,0,0,0,0.701,2,0,1,0,0,0.8,LOW
TND-000107,BID-000666,26,19,25,0,1,0,96.15,0,0,0,0,0.8047,1,0,1,0,0,0.7917,LOW
TND-000107,BID-000888,26,19,4,0,1,21,15.38,0,0,0,0,0.1796,15,0,1,0,0,0.75,HIGH
TND-000107,BID-001336,26,19,25,0,1,0,96.15,0,0,0,0,0.8743,1,0,1,0,0,0.7083,LOW
TND-000108,BID-001189,26,15,23,0,1,2,88.46,0,0,0,0,0.8255,2,0,1,0,0,0.85,LOW
TND-000108,BID-000474,26,15,23,1,2,0,88.46,0,0,0,0,0.9225,2,1,1,0,0,0.7917,LOW
TND-000108,BID-001771,26,15,15,1,0,10,57.69,0,0,0,0,0.8053,8,1,0,1,0,0.8333,MEDIUM
TND-000108,BID-000769,26,15,19,0,5,2,73.08,0,0,0,5,0.8898,5,1,1,1,0,0.7917,MEDIUM
TND-000108,BID-001116,26,15,8,7,2,9,30.77,0,0,0,0,0.8029,10,1,0,0,0,0.875,MEDIUM
TND-000111,BID-001737,27,16,22,2,1,2,81.48,0,0,0,0,0.948,3,1,1,1,0,0.75,LOW
TND-000111,BID-000959,27,16,16,0,4,7,59.26,0,0,0,0,0.8269,6,1,1,1,0,0.65,MEDIUM
TND-000111,BID-000896,27,16,25,0,1,1,92.59,0,0,0,0,0.9158,2,0,1,0,0,0.6667,LOW
TND-000111,BID-001018,27,16,1,0,16,10,3.7,0,0,0,4,0.8007,15,1,1,1,0,0.9583,HIGH
TND-000113,BID-001835,28,21,26,1,0,1,92.86,0,0,0,0,0.8106,2,0,1,1,0,0.7857,LOW
TND-000113,BID-001958,28,21,1,1,5,21,3.57,1,2,0,0,0.3007,20,1,1,1,1,0.9375,HIGH
TND-000113,BID-001680,28,21,0,0,17,11,0.0,0,0,0,5,0.7721,21,1,1,1,1,0.8333,HIGH
TND-000114,BID-000115,30,19,6,0,3,21,20.0,2,0,0,0,0.725,14,1,1,1,0,0.75,HIGH
TND-000114,BID-000579,30,19,26,0,1,3,86.67,0,0,0,0,0.8609,4,1,1,0,0,0.625,LOW
TND-000114,BID-001478,30,19,23,0,3,4,76.67,0,0,0,0,0.7776,5,1,0,0,0,0.7,LOW
TND-000114,BID-001744,30,19,12,9,0,9,40.0,4,0,0,0,0.5951,14,1,1,1,0,0.75,HIGH
TND-000115,BID-000183,25,17,24,0,1,0,96.0,0,0,0,0,0.8075,1,0,1,0,0,0.875,LOW
TND-000115,BID-000309,25,17,21,2,2,0,84.0,0,0,0,0,0.8907,2,1,1,0,0,0.7917,LOW
TND-000115,BID-001731,25,17,17,0,2,6,68.0,0,0,3,0,0.6972,5,1,1,1,0,0.75,MEDIUM
TND-000115,BID-000790,25,17,12,10,2,1,48.0,0,0,0,0,0.8844,10,1,1,1,0,0.875,MEDIUM
TND-000116,BID-000708,26,17,20,1,2,3,76.92,0,0,0,0,0.7592,4,1,1,0,0,0.8333,LOW
TND-000116,BID-001580,26,17,20,0,2,4,76.92,1,0,0,0,0.8022,5,1,1,0,1,0.7917,LOW
TND-000116,BID-000668,26,17,22,1,3,0,84.62,0,0,0,0,0.8233,4,1,1,1,0,0.6429,LOW
TND-000116,BID-000370,26,17,19,0,2,5,73.08,1,0,0,0,0.6871,5,1,0,1,1,0.8,MEDIUM
TND-000117,BID-001329,23,16,20,1,2,0,86.96,0,0,0,0,0.8447,3,1,1,0,0,0.7857,LOW
TND-000117,BID-000917,23,16,13,0,1,9,56.52,0,0,0,0,0.8785,6,1,0,0,0,0.7857,MEDIUM
TND-000117,BID-001846,23,16,12,1,0,10,52.17,0,0,0,0,0.8073,7,0,0,1,0,0.8929,MEDIUM
TND-000117,BID-000718,23,16,2,0,8,13,8.7,0,5,0,0,0.793,15,1,1,1,0,0.75,HIGH
TND-000117,BID-001635,23,16,17,0,0,6,73.91,1,1,0,0,0.7733,5,1,0,1,1,0.9,MEDIUM
TND-000118,BID-001741,23,15,19,0,2,2,82.61,0,0,0,0,0.7977,3,1,1,0,0,0.8333,LOW
TND-000118,BID-000640,23,15,5,0,1,17,21.74,1,0,0,0,0.3381,11,1,1,1,1,0.75,HIGH
TND-000118,BID-001052,23,15,5,3,4,11,21.74,1,0,0,0,0.817,12,1,1,1,1,0.875,HIGH
TND-000118,BID-000328,23,15,19,0,1,3,82.61,0,0,0,0,0.9097,3,1,1,0,0,0.7857,LOW
TND-000119,BID-001060,27,17,6,0,13,8,22.22,0,0,0,4,0.9026,12,1,1,1,0,0.75,HIGH
TND-000119,BID-001396,27,17,17,6,0,4,62.96,0,0,0,0,0.8226,6,1,0,0,0,0.9167,MEDIUM
TND-000119,BID-000694,27,17,3,5,0,19,11.11,0,0,0,0,0.3724,14,1,0,0,0,0.8,HIGH
TND-000119,BID-000268,27,17,23,0,1,3,85.19,0,0,0,0,0.6971,4,0,1,0,0,0.8,LOW
TND-000119,BID-001634,27,17,5,1,1,20,18.52,0,0,0,0,0.3841,12,1,1,1,0,0.85,HIGH
TND-000121,BID-000311,23,13,15,3,3,2,65.22,0,0,0,0,0.8598,6,1,1,1,0,0.8,MEDIUM
TND-000121,BID-001621,23,13,22,0,0,1,95.65,0,0,0,0,0.7159,0,0,0,0,0,0.95,LOW
TND-000121,BID-001492,23,13,22,1,0,0,95.65,0,0,0,0,0.7742,1,0,0,1,0,0.8333,LOW
TND-000122,BID-001506,23,15,20,1,1,1,86.96,0,0,0,0,0.9186,3,0,1,1,0,0.9167,LOW
TND-000122,BID-000894,23,15,20,1,2,0,86.96,0,0,0,0,0.853,2,1,1,0,0,0.8333,LOW
TND-000122,BID-001939,23,15,0,0,6,17,0.0,0,4,0,0,0.2964,15,1,1,1,0,1.0,HIGH
TND-000122,BID-000809,23,15,2,0,8,13,8.7,0,0,3,0,0.8717,13,1,1,0,0,0.75,HIGH
TND-000122,BID-001152,23,15,1,0,1,21,4.35,5,0,0,0,0.1072,14,1,1,1,0,0.75,HIGH
TND-000124,BID-001689,26,16,0,0,13,13,0.0,0,0,7,0,0.8593,16,1,1,1,1,0.9286,HIGH
TND-000124,BID-000913,26,16,3,1,1,21,11.54,0,0,0,0,0.2572,14,1,1,1,0,0.8,HIGH
TND-000124,BID-000640,26,16,18,4,0,4,69.23,0,0,0,0,0.866,7,1,1,1,1,0.8571,MEDIUM
TND-000125,BID-000416,25,18,12,2,3,8,48.0,0,0,0,0,0.9326,9,1,1,1,0,0.875,MEDIUM
TND-000125,BID-001605,25,18,11,0,1,13,44.0,0,0,0,0,0.8648,10,1,1,0,0,0.7917,MEDIUM
TND-000125,BID-000612,25,18,3,0,0,22,12.0,0,0,0,0,0.1958,15,0,1,1,0,0.9375,HIGH
TND-000126,BID-000090,30,22,30,0,0,0,100.0,0,0,0,0,0.8648,0,0,0,0,0,0.7917,LOW
TND-000126,BID-001648,30,22,2,2,6,20,6.67,0,0,0,3,0.8267,21,1,1,1,0,0.9167,HIGH
TND-000126,BID-000678,30,22,14,14,0,2,46.67,0,0,0,0,0.8797,11,1,0,0,0,0.875,MEDIUM
TND-000126,BID-001573,30,22,17,11,0,2,56.67,0,0,0,0,0.778,7,0,0,0,0,0.8,LOW
TND-000126,BID-000646,30,22,21,0,2,7,70.0,0,0,0,0,0.7949,4,1,0,0,0,0.875,LOW
TND-000127,BID-000270,25,17,1,2,2,20,4.0,1,2,0,0,0.3134,16,1,1,1,1,0.9,HIGH
TND-000127,BID-001741,25,17,19,0,2,4,76.0,1,0,0,0,0.7332,4,1,0,1,1,0.95,LOW
TND-000127,BID-001954,25,17,20,1,1,3,80.0,1,0,0,0,0.8318,4,1,1,1,1,0.875,LOW
TND-000129,BID-000934,24,15,15,6,2,1,62.5,0,0,0,0,0.9275,5,1,1,0,0,0.7083,LOW
TND-000129,BID-001172,24,15,10,9,2,3,41.67,0,0,0,0,0.8964,8,1,1,0,0,0.9167,MEDIUM
TND-000129,BID-000875,24,15,13,10,1,0,54.17,0,0,0,0,0.8441,6,0,1,0,0,0.8333,MEDIUM
TND-000129,BID-001643,24,15,19,1,3,1,79.17,0,0,0,0,0.9678,3,1,1,1,0,0.7917,LOW
TND-000130,BID-000496,23,15,9,6,2,6,39.13,2,0,0,0,0.8038,11,1,1,1,0,0.875,HIGH
TND-000130,BID-001112,23,15,18,2,1,2,78.26,0,0,0,0,0.8173,3,1,1,1,0,0.7,LOW
TND-000130,BID-001818,23,15,1,1,1,20,4.35,0,0,0,0,0.3068,14,1,1,1,0,0.9,HIGH
TND-000130,BID-001410,23,15,13,1,2,7,56.52,0,0,0,0,0.8324,7,1,1,1,0,0.9583,MEDIUM
TND-000130,BID-000938,23,15,10,8,3,2,43.48,0,0,0,0,0.7778,9,1,1,0,0,0.8,MEDIUM
TND-000133,BID-000038,29,16,26,1,1,1,89.66,0,0,0,0,0.8498,3,0,1,1,0,0.7917,LOW
TND-000133,BID-000675,29,16,6,0,1,22,20.69,0,0,0,0,0.2289,12,0,1,0,0,1.0,HIGH
TND-000133,BID-001965,29,16,6,0,1,22,20.69,0,0,0,0,0.2248,12,0,1,0,0,1.0,HIGH
TND-000133,BID-000136,29,16,23,1,1,4,79.31,0,0,0,0,0.9024,4,1,1,0,0,0.875,LOW
TND-000133,BID-001237,29,16,25,3,1,0,86.21,0,0,0,0,0.8474,3,1,1,0,0,0.8333,LOW
TND-000134,BID-001716,29,20,2,0,12,15,6.9,0,5,0,0,0.8649,18,1,1,1,0,0.9167,HIGH
TND-000134,BID-001964,29,20,18,10,0,1,62.07,0,0,0,0,0.8259,8,1,1,0,0,0.75,MEDIUM
TND-000134,BID-001914,29,20,16,0,2,11,55.17,0,0,0,0,0.8957,7,1,1,0,0,0.875,MEDIUM
TND-000135,BID-000752,25,14,16,1,2,6,64.0,1,0,0,0,0.7147,5,1,1,0,1,0.9,MEDIUM
TND-000135,BID-001302,25,14,18,0,1,6,72.0,0,0,0,0,0.7798,4,1,1,1,1,0.75,LOW
TND-000135,BID-000168,25,14,20,1,1,3,80.0,0,0,0,0,0.7627,2,1,1,0,0,0.8333,LOW
TND-000135,BID-001852,25,14,3,0,1,21,12.0,0,0,0,0,0.2192,11,1,1,1,0,0.65,HIGH
TND-000135,BID-000250,25,14,14,9,1,1,56.0,0,0,0,0,0.9141,7,0,1,1,0,0.7857,MEDIUM
TND-000136,BID-001600,22,13,19,1,1,1,86.36,0,0,0,0,0.7992,3,0,1,1,0,0.8333,LOW
TND-000136,BID-000205,22,13,13,0,1,8,59.09,0,0,0,0,0.8004,5,0,1,1,0,0.95,MEDIUM
TND-000136,BID-000185,22,13,17,0,5,0,77.27,0,0,0,0,0.8435,4,1,1,0,0,0.9583,LOW
TND-000136,BID-000519,22,13,7,14,1,0,31.82,0,0,0,0,0.8726,10,1,1,0,0,0.9583,MEDIUM
TND-000137,BID-000049,28,17,24,1,1,2,85.71,0,0,0,0,0.8137,4,1,1,1,0,1.0,LOW
TND-000137,BID-001731,28,17,20,1,3,4,71.43,0,0,0,0,0.7127,6,1,1,1,0,0.9,MEDIUM
TND-000137,BID-000592,28,17,25,1,1,1,89.29,0,0,0,0,0.9024,2,1,1,0,0,0.7917,LOW
TND-000137,BID-001311,28,17,8,0,1,19,28.57,0,0,0,0,0.2884,11,0,1,0,0,0.75,HIGH
TND-000138,BID-000437,22,15,11,8,1,2,50.0,1,0,0,0,0.7773,7,1,1,0,1,0.7917,MEDIUM
TND-000138,BID-000403,22,15,19,0,1,2,86.36,0,0,0,0,0.7589,2,0,1,0,0,0.9583,LOW
TND-000138,BID-000917,22,15,11,7,3,1,50.0,0,0,0,0,0.8374,9,1,0,0,0,0.8929,MEDIUM
TND-000138,BID-000207,22,15,3,2,4,13,13.64,0,0,0,0,0.3975,12,1,1,1,0,0.8333,HIGH
TND-000138,BID-000321,22,15,18,0,0,4,81.82,1,0,0,0,0.6476,3,0,0,1,1,0.85,LOW
TND-000139,BID-001298,22,16,19,1,1,1,86.36,0,0,0,0,0.91,3,1,0,1,0,0.875,LOW
TND-000139,BID-001771,22,16,20,0,2,0,90.91,0,0,0,0,0.9181,2,1,1,0,0,0.9167,LOW
TND-000139,BID-001819,22,16,18,0,0,4,81.82,0,0,0,0,0.807,3,0,1,1,0,0.8,LOW
TND-000139,BID-000417,22,16,19,0,1,2,86.36,0,0,0,0,0.8821,3,1,0,1,0,0.9167,LOW
TND-000140,BID-001038,28,19,18,0,1,9,64.29,6,0,0,0,0.5847,8,1,1,1,0,0.75,MEDIUM
TND-000140,BID-001610,28,19,9,0,6,13,32.14,0,3,0,0,0.856,14,1,1,1,0,0.7917,HIGH
TND-000140,BID-001692,28,19,25,0,3,0,89.29,0,0,0,0,0.8828,3,1,1,0,0,0.6667,LOW
TND-000143,BID-001166,27,17,5,0,12,10,18.52,0,0,2,0,0.8064,14,1,1,1,0,0.75,HIGH
TND-000143,BID-001503,27,17,2,1,1,23,7.41,0,0,0,0,0.2141,16,1,1,1,0,0.9375,HIGH
TND-000143,BID-000532,27,17,24,0,2,1,88.89,0,0,0,0,0.7905,3,1,1,1,0,0.875,LOW
TND-000143,BID-001779,27,17,7,10,1,9,25.93,0,0,0,0,0.7672,13,1,1,1,0,0.75,HIGH
TND-000143,BID-001701,27,17,19,1,3,4,70.37,0,0,0,0,0.7633,4,1,1,0,0,0.8,LOW
TND-000144,BID-001696,30,20,16,1,0,13,53.33,0,0,0,0,0.8895,10,1,1,1,0,0.9286,MEDIUM
TND-000144,BID-001615,30,20,20,7,1,2,66.67,0,0,0,0,0.7955,7,0,1,0,0,0.75,LOW
TND-000144,BID-001705,30,20,0,0,16,14,0.0,1,0,0,6,0.8206,20,1,1,1,1,0.7917,HIGH
TND-000145,BID-001216,30,22,3,0,8,19,10.0,0,0,0,0,0.3249,19,1,1,0,0,0.8,HIGH
TND-000145,BID-001644,30,22,12,0,5,13,40.0,0,0,0,0,0.8421,15,1,1,1,0,0.85,MEDIUM
TND-000145,BID-000221,30,22,23,4,3,0,76.67,0,0,0,0,0.855,6,1,1,0,0,0.75,LOW
TND-000146,BID-001327,26,19,20,4,2,0,76.92,0,0,0,0,0.7826,4,1,1,0,0,0.7083,LOW
TND-000146,BID-001918,26,19,13,11,1,1,50.0,0,0,0,0,0.85,9,1,1,1,0,0.9167,MEDIUM
TND-000146,BID-000985,26,19,5,1,4,16,19.23,0,0,0,0,0.3837,15,1,1,0,0,0.85,HIGH
TND-000146,BID-000357,26,19,22,0,4,0,84.62,0,0,0,0,0.916,3,1,1,0,0,0.8333,LOW
TND-000147,BID-001041,27,20,7,15,5,0,25.93,0,0,0,0,0.8687,13,1,1,0,0,0.8571,MEDIUM
TND-000147,BID-002000,27,20,12,0,2,13,44.44,1,0,0,0,0.811,12,1,1,1,1,0.7917,MEDIUM
TND-000147,BID-001028,27,20,3,0,5,19,11.11,1,0,0,0,0.3252,17,1,1,0,1,0.75,HIGH
TND-000147,BID-000425,27,20,23,0,2,2,85.19,1,0,0,0,0.7267,4,1,1,0,1,0.95,LOW
TND-000148,BID-001661,26,15,15,8,0,3,57.69,0,0,0,0,0.8222,5,1,0,0,0,0.875,MEDIUM
TND-000148,BID-000269,26,15,21,1,0,4,80.77,0,0,0,0,0.7115,4,0,0,1,0,0.95,LOW
TND-000148,BID-001423,26,15,21,0,0,5,80.77,0,0,0,0,0.7967,2,1,0,1,0,0.75,LOW
TND-000148,BID-001829,26,15,5,0,1,20,19.23,1,0,0,0,0.3323,11,1,1,1,0,0.625,HIGH
TND-000148,BID-001664,26,15,18,2,0,6,69.23,1,0,0,0,0.7007,4,1,1,0,0,0.875,MEDIUM
TND-000149,BID-001447,29,21,24,0,4,1,82.76,0,0,0,0,0.8471,5,1,1,0,0,0.9167,LOW
TND-000149,BID-000826,29,21,2,0,2,25,6.9,3,0,0,0,0.145,19,1,1,1,0,0.75,HIGH
TND-000149,BID-001829,29,21,19,0,1,9,65.52,0,0,0,0,0.8378,7,0,1,0,0,0.8333,MEDIUM
TND-000149,BID-000946,29,21,0,1,6,22,0.0,0,4,0,0,0.3336,21,1,1,1,0,0.85,HIGH
TND-000149,BID-001760,29,21,22,0,2,5,75.86,0,0,0,0,0.689,6,1,1,0,0,0.7,LOW
TND-000150,BID-000643,28,18,1,2,12,13,3.57,0,0,0,4,0.8057,17,1,1,1,0,0.9167,HIGH
TND-000150,BID-001825,28,18,24,1,1,2,85.71,0,0,0,0,0.9206,4,0,1,1,0,0.8333,LOW
TND-000150,BID-000155,28,18,3,2,2,21,10.71,0,0,0,0,0.3061,15,1,1,0,0,0.6,HIGH
TND-000150,BID-000066,28,18,15,0,1,12,53.57,0,0,0,0,0.8768,8,0,1,0,0,0.7917,MEDIUM
TND-000151,BID-001177,22,15,22,0,0,0,100.0,0,0,0,0,0.8228,0,0,0,0,0,0.9286,LOW
TND-000151,BID-000655,22,15,20,0,2,0,90.91,0,0,0,0,0.8168,2,1,0,0,0,0.8929,LOW
TND-000151,BID-001617,22,15,17,0,1,4,77.27,0,0,0,0,0.8439,4,1,1,0,0,0.75,LOW
TND-000151,BID-000181,22,15,11,9,1,1,50.0,0,0,0,0,0.8276,6,1,0,0,0,0.75,MEDIUM
TND-000151,BID-000272,22,15,21,0,0,1,95.45,1,0,0,0,0.8416,1,0,0,0,1,0.75,LOW
TND-000152,BID-001826,25,18,14,6,1,4,56.0,1,0,0,0,0.8005,6,1,1,0,1,0.85,MEDIUM
TND-000152,BID-000132,25,18,9,7,5,4,36.0,0,5,0,0,0.8443,13,1,1,1,1,0.8929,HIGH
TND-000152,BID-001090,25,18,21,2,1,1,84.0,0,0,0,0,0.8591,2,1,1,0,1,0.8214,LOW
TND-000152,BID-000287,25,18,1,0,10,14,4.0,0,0,0,6,0.842,17,1,1,1,1,0.75,HIGH
TND-000152,BID-000586,25,18,18,2,3,2,72.0,0,0,0,0,0.8818,5,1,1,1,0,0.875,LOW
TND-000153,BID-001697,28,16,14,1,3,10,50.0,0,0,0,0,0.7348,7,1,1,0,0,0.75,MEDIUM
TND-000153,BID-000071,28,16,24,0,3,1,85.71,0,0,0,0,0.8369,2,1,0,0,0,0.9583,LOW
TND-000153,BID-000194,28,16,23,0,2,3,82.14,0,0,0,0,0.8893,4,1,0,1,0,0.7917,LOW
TND-000153,BID-001866,28,16,23,1,4,0,82.14,0,0,0,0,0.7784,4,1,0,1,0,0.7917,LOW
TND-000153,BID-000364,28,16,21,0,3,4,75.0,0,0,0,0,0.8013,6,1,1,0,0,0.7,LOW
TND-000156,BID-001517,29,18,23,2,1,3,79.31,0,0,0,0,0.7879,4,1,1,1,0,0.6,LOW
TND-000156,BID-001506,29,18,23,3,1,2,79.31,0,0,0,0,0.9305,4,1,1,1,0,0.7083,LOW
TND-000156,BID-001089,29,18,18,9,2,0,62.07,0,0,0,0,0.8558,8,1,1,1,0,0.9583,MEDIUM
TND-000156,BID-000968,29,18,14,4,1,10,48.28,0,0,0,0,0.7713,9,0,1,0,0,0.95,MEDIUM
TND-000156,BID-000541,29,18,25,1,3,0,86.21,0,0,0,0,0.8268,3,1,1,1,0,0.7083,LOW
TND-000157,BID-001874,28,16,7,0,2,19,25.0,1,0,0,0,0.3405,12,1,1,0,1,0.85,HIGH
TND-000157,BID-001196,28,16,23,0,4,1,82.14,1,0,0,0,0.866,4,1,1,0,1,0.875,LOW
TND-000157,BID-000788,28,16,10,14,3,1,35.71,1,0,0,0,0.7864,10,1,1,1,1,0.875,MEDIUM
TND-000160,BID-000047,27,16,10,0,2,15,37.04,1,4,0,0,0.8292,10,1,1,1,1,0.7083,HIGH
