bidder_tender_id,tender_id,bidder_id,bid_submission_date,bid_status,participation_status,bid_amount,documents_submitted_count,submission_completeness,scenario,difficulty_level,synthetic_flag
BT-000252,TND-000064,BID-000882,2025-12-06,SUBMITTED,ACTIVE,65640300.0,5,0.833,INSUFFICIENT_EVIDENCE,HARD,True
BT-000253,TND-000064,BID-000769,2025-12-06,SUBMITTED,ACTIVE,79254000.0,6,1.0,INSUFFICIENT_EVIDENCE,HARD,True
BT-000254,TND-000065,BID-001140,2026-09-05,SUBMITTED,ACTIVE,244776300.0,6,0.857,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-000255,TND-000065,BID-000306,2026-09-05,SUBMITTED,ACTIVE,219135100.0,6,0.857,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-000256,TND-000065,BID-001892,2026-09-05,SUBMITTED,ACTIVE,240565400.0,7,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-000257,TND-000065,BID-000817,2026-09-05,SUBMITTED,ACTIVE,230066300.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-000258,TND-000066,BID-001829,2025-05-10,SUBMITTED,ACTIVE,120362900.0,6,1.0,PARTIAL_COMPLIANCE,MEDIUM,True
BT-000259,TND-000066,BID-001447,2025-05-10,SUBMITTED,ACTIVE,130477800.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-000260,TND-000066,BID-000523,2025-05-10,SUBMITTED,ACTIVE,129394800.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-000261,TND-000067,BID-000067,2026-08-27,SUBMITTED,ACTIVE,220350800.0,6,1.0,PARTIAL_COMPLIANCE,EASY,True
BT-000262,TND-000067,BID-001652,2026-08-27,SUBMITTED,ACTIVE,224001500.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-000263,TND-000067,BID-000888,2026-08-27,SUBMITTED,ACTIVE,230109200.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-000264,TND-000067,BID-001813,2026-08-27,SUBMITTED,ACTIVE,203295500.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-000265,TND-000067,BID-000471,2026-08-27,SUBMITTED,ACTIVE,233421100.0,2,0.333,MISSING_DOCUMENT,EASY,True
BT-000271,TND-000069,BID-000619,2025-08-06,SUBMITTED,ACTIVE,111573500.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-000272,TND-000069,BID-000992,2025-08-06,SUBMITTED,ACTIVE,118973600.0,6,1.0,PARTIAL_COMPLIANCE,MEDIUM,True
BT-000273,TND-000069,BID-001653,2025-08-06,SUBMITTED,ACTIVE,92057000.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-000274,TND-000069,BID-001938,2025-08-06,SUBMITTED,ACTIVE,104808500.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-000275,TND-000069,BID-000867,2025-08-06,SUBMITTED,ACTIVE,122624900.0,6,1.0,HARD_AMBIGUOUS_CASE,MEDIUM,True
BT-000276,TND-000070,BID-001593,2026-06-02,SUBMITTED,ACTIVE,229609500.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-000277,TND-000070,BID-000988,2026-06-02,SUBMITTED,ACTIVE,231793400.0,7,1.0,PARTIAL_COMPLIANCE,EASY,True
BT-000278,TND-000070,BID-001316,2026-06-02,SUBMITTED,ACTIVE,257327300.0,6,0.857,INVALID_DOCUMENT,EASY,True
BT-000279,TND-000070,BID-000430,2026-06-02,SUBMITTED,ACTIVE,228865100.0,5,0.714,FULLY_COMPLIANT,EASY,True
BT-000283,TND-000072,BID-000219,2026-07-01,SUBMITTED,ACTIVE,106042600.0,3,0.5,MISSING_DOCUMENT,EASY,True
BT-000284,TND-000072,BID-001837,2026-07-01,SUBMITTED,ACTIVE,101369900.0,5,0.833,INSUFFICIENT_EVIDENCE,EASY,True
BT-000285,TND-000072,BID-001957,2026-07-01,SUBMITTED,ACTIVE,96908500.0,6,1.0,MINOR_ISSUES,EASY,True
BT-000292,TND-000075,BID-001239,2025-04-28,SUBMITTED,ACTIVE,222407900.0,5,0.833,FULLY_COMPLIANT,HARD,True
BT-000293,TND-000075,BID-001544,2025-04-28,SUBMITTED,ACTIVE,168910800.0,6,1.0,INSUFFICIENT_EVIDENCE,HARD,True
BT-000294,TND-000075,BID-000420,2025-04-28,SUBMITTED,ACTIVE,191579800.0,6,1.0,INSUFFICIENT_EVIDENCE,HARD,True
BT-000295,TND-000075,BID-000419,2025-04-28,SUBMITTED,ACTIVE,186192600.0,6,1.0,EXPIRED_DOCUMENT,HARD,True
BT-000301,TND-000077,BID-001151,2026-07-31,SUBMITTED,ACTIVE,101645400.0,6,0.857,HARD_AMBIGUOUS_CASE,EASY,True
BT-000302,TND-000077,BID-000754,2026-07-31,SUBMITTED,ACTIVE,94457800.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-000303,TND-000077,BID-000605,2026-07-31,SUBMITTED,ACTIVE,108472300.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-000304,TND-000078,BID-001086,2025-05-11,SUBMITTED,ACTIVE,65689700.0,7,1.0,PARTIAL_COMPLIANCE,EASY,True
BT-000305,TND-000078,BID-000577,2025-05-11,SUBMITTED,ACTIVE,74010000.0,7,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-000306,TND-000078,BID-001871,2025-05-11,SUBMITTED,ACTIVE,66605900.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-000307,TND-000078,BID-001846,2025-05-11,SUBMITTED,ACTIVE,67663100.0,7,1.0,INVALID_DOCUMENT,EASY,True
BT-000308,TND-000078,BID-001128,2025-05-11,SUBMITTED,ACTIVE,70434900.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-000315,TND-000081,BID-000057,2025-07-03,SUBMITTED,ACTIVE,159242600.0,7,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-000316,TND-000081,BID-001877,2025-07-03,SUBMITTED,ACTIVE,146530900.0,5,0.714,HARD_AMBIGUOUS_CASE,EASY,True
BT-000317,TND-000081,BID-000274,2025-07-03,SUBMITTED,ACTIVE,181022400.0,6,0.857,INSUFFICIENT_EVIDENCE,EASY,True
BT-000318,TND-000082,BID-001402,2025-10-07,SUBMITTED,ACTIVE,82915100.0,5,0.714,MINOR_ISSUES,MEDIUM,True
BT-000319,TND-000082,BID-000975,2025-10-07,SUBMITTED,ACTIVE,77566000.0,7,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-000320,TND-000082,BID-001169,2025-10-07,SUBMITTED,ACTIVE,79373300.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-000321,TND-000083,BID-001762,2026-07-05,SUBMITTED,ACTIVE,47957300.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-000322,TND-000083,BID-001648,2026-07-05,SUBMITTED,ACTIVE,47440900.0,5,0.833,MISSING_DOCUMENT,EASY,True
BT-000323,TND-000083,BID-000959,2026-07-05,SUBMITTED,ACTIVE,44006700.0,4,0.667,MINOR_ISSUES,EASY,True
BT-000324,TND-000083,BID-001903,2026-07-05,SUBMITTED,ACTIVE,40349500.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-000325,TND-000083,BID-001703,2026-07-05,SUBMITTED,ACTIVE,45845200.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-000326,TND-000084,BID-000200,2025-04-11,SUBMITTED,ACTIVE,96527700.0,5,0.833,FULLY_COMPLIANT,HARD,True
BT-000327,TND-000084,BID-000911,2025-04-11,SUBMITTED,ACTIVE,73097500.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-000328,TND-000084,BID-001091,2025-04-11,SUBMITTED,ACTIVE,88925700.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-000329,TND-000084,BID-000679,2025-04-11,SUBMITTED,ACTIVE,91585600.0,5,0.833,MINOR_ISSUES,HARD,True
BT-000330,TND-000084,BID-000440,2025-04-11,SUBMITTED,ACTIVE,88697900.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-000335,TND-000086,BID-000270,2025-02-17,SUBMITTED,ACTIVE,121480900.0,6,0.857,INCONSISTENT_DOCUMENT,EASY,True
BT-000336,TND-000086,BID-001444,2025-02-17,SUBMITTED,ACTIVE,113829600.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-000337,TND-000086,BID-001119,2025-02-17,SUBMITTED,ACTIVE,103650400.0,7,1.0,PARTIAL_COMPLIANCE,EASY,True
BT-000338,TND-000086,BID-000329,2025-02-17,SUBMITTED,ACTIVE,97383100.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-000339,TND-000086,BID-000202,2025-02-17,SUBMITTED,ACTIVE,119826000.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-000344,TND-000088,BID-001576,2026-10-02,SUBMITTED,ACTIVE,182611700.0,6,1.0,EXPIRED_DOCUMENT,MEDIUM,True
BT-000345,TND-000088,BID-000435,2026-10-02,SUBMITTED,ACTIVE,180057300.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-000346,TND-000088,BID-001208,2026-10-02,SUBMITTED,ACTIVE,142966200.0,4,0.667,MISSING_DOCUMENT,MEDIUM,True
BT-000347,TND-000088,BID-000231,2026-10-02,SUBMITTED,ACTIVE,177282300.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-000351,TND-000090,BID-000987,2025-12-03,SUBMITTED,ACTIVE,207309000.0,6,0.857,MINOR_ISSUES,EASY,True
BT-000352,TND-000090,BID-001873,2025-12-03,SUBMITTED,ACTIVE,207669600.0,6,0.857,INCONSISTENT_DOCUMENT,EASY,True
BT-000353,TND-000090,BID-000863,2025-12-03,SUBMITTED,ACTIVE,203034600.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-000354,TND-000090,BID-000700,2025-12-03,SUBMITTED,ACTIVE,250144700.0,5,0.714,EXPIRED_DOCUMENT,EASY,True
BT-000355,TND-000090,BID-000343,2025-12-03,SUBMITTED,ACTIVE,192893000.0,6,0.857,MINOR_ISSUES,EASY,True
BT-000356,TND-000091,BID-001133,2025-07-11,SUBMITTED,ACTIVE,74451800.0,4,0.667,PARTIAL_COMPLIANCE,MEDIUM,True
BT-000357,TND-000091,BID-000763,2025-07-11,SUBMITTED,ACTIVE,77192900.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-000358,TND-000091,BID-001124,2025-07-11,SUBMITTED,ACTIVE,67428600.0,6,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-000359,TND-000091,BID-000074,2025-07-11,SUBMITTED,ACTIVE,68082000.0,6,1.0,MINOR_ISSUES,MEDIUM,True
BT-000360,TND-000091,BID-000235,2025-07-11,SUBMITTED,ACTIVE,68059800.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-000364,TND-000093,BID-000731,2026-01-23,SUBMITTED,ACTIVE,111123200.0,6,1.0,INVALID_DOCUMENT,EASY,True
BT-000365,TND-000093,BID-001387,2026-01-23,SUBMITTED,ACTIVE,117337500.0,6,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-000366,TND-000093,BID-000192,2026-01-23,SUBMITTED,ACTIVE,123778400.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-000371,TND-000095,BID-001130,2026-09-13,SUBMITTED,ACTIVE,145118500.0,7,1.0,PARTIAL_COMPLIANCE,HARD,True
BT-000372,TND-000095,BID-002000,2026-09-13,SUBMITTED,ACTIVE,148611800.0,6,0.857,INSUFFICIENT_EVIDENCE,HARD,True
BT-000373,TND-000095,BID-001617,2026-09-13,SUBMITTED,ACTIVE,160683200.0,3,0.429,MISSING_DOCUMENT,HARD,True
BT-000374,TND-000095,BID-001135,2026-09-13,SUBMITTED,ACTIVE,161225700.0,6,0.857,PARTIAL_COMPLIANCE,HARD,True
BT-000378,TND-000097,BID-001663,2025-12-27,SUBMITTED,ACTIVE,83728100.0,6,1.0,MINOR_ISSUES,MEDIUM,True
BT-000379,TND-000097,BID-000899,2025-12-27,SUBMITTED,ACTIVE,83312000.0,6,1.0,HARD_AMBIGUOUS_CASE,MEDIUM,True
BT-000380,TND-000097,BID-001715,2025-12-27,SUBMITTED,ACTIVE,78603200.0,6,1.0,HARD_AMBIGUOUS_CASE,MEDIUM,True
BT-000381,TND-000097,BID-001616,2025-12-27,SUBMITTED,ACTIVE,71045400.0,6,1.0,MINOR_ISSUES,MEDIUM,True
BT-000382,TND-000097,BID-000956,2025-12-27,SUBMITTED,ACTIVE,77435600.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-000383,TND-000098,BID-001625,2026-09-21,SUBMITTED,ACTIVE,104303800.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-000384,TND-000098,BID-001431,2026-09-21,SUBMITTED,ACTIVE,112987500.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-000385,TND-000098,BID-001591,2026-09-21,SUBMITTED,ACTIVE,103761800.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-000386,TND-000098,BID-001291,2026-09-21,SUBMITTED,ACTIVE,119003800.0,6,1.0,EXPIRED_DOCUMENT,EASY,True
BT-000396,TND-000101,BID-000193,2025-03-18,SUBMITTED,ACTIVE,197658900.0,7,1.0,EXPIRED_DOCUMENT,HARD,True
BT-000397,TND-000101,BID-000184,2025-03-18,SUBMITTED,ACTIVE,187198300.0,6,0.857,FULLY_COMPLIANT,HARD,True
BT-000398,TND-000101,BID-001730,2025-03-18,SUBMITTED,ACTIVE,172081200.0,6,0.857,HARD_AMBIGUOUS_CASE,HARD,True
BT-000399,TND-000101,BID-001856,2025-03-18,SUBMITTED,ACTIVE,208060400.0,5,0.714,MISSING_DOCUMENT,HARD,True
BT-000405,TND-000103,BID-001470,2026-09-04,SUBMITTED,ACTIVE,134722200.0,5,0.833,FULLY_COMPLIANT,HARD,True
BT-000406,TND-000103,BID-000462,2026-09-04,SUBMITTED,ACTIVE,164392100.0,5,0.833,FULLY_COMPLIANT,HARD,True
BT-000407,TND-000103,BID-000188,2026-09-04,SUBMITTED,ACTIVE,162284500.0,6,1.0,INVALID_DOCUMENT,HARD,True
BT-000408,TND-000103,BID-001718,2026-09-04,SUBMITTED,ACTIVE,164855000.0,6,1.0,INVALID_DOCUMENT,HARD,True
BT-000409,TND-000103,BID-000932,2026-09-04,SUBMITTED,ACTIVE,168649600.0,5,0.833,INSUFFICIENT_EVIDENCE,HARD,True
BT-000410,TND-000104,BID-000447,2026-06-02,SUBMITTED,ACTIVE,126656200.0,7,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-000411,TND-000104,BID-000349,2026-06-02,SUBMITTED,ACTIVE,141203600.0,3,0.429,MISSING_DOCUMENT,EASY,True
BT-000412,TND-000104,BID-000655,2026-06-02,SUBMITTED,ACTIVE,141914400.0,6,0.857,EXPIRED_DOCUMENT,EASY,True
BT-000417,TND-000106,BID-001668,2026-06-06,SUBMITTED,ACTIVE,214962000.0,6,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-000418,TND-000106,BID-001581,2026-06-06,SUBMITTED,ACTIVE,234495100.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-000419,TND-000106,BID-000830,2026-06-06,SUBMITTED,ACTIVE,210417200.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-000420,TND-000107,BID-000666,2026-04-23,SUBMITTED,ACTIVE,111775000.0,6,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-000421,TND-000107,BID-000888,2026-04-23,SUBMITTED,ACTIVE,145762700.0,4,0.667,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-000422,TND-000107,BID-001336,2026-04-23,SUBMITTED,ACTIVE,122568600.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-000423,TND-000108,BID-001189,2025-08-17,SUBMITTED,ACTIVE,130427800.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-000424,TND-000108,BID-000474,2025-08-17,SUBMITTED,ACTIVE,118833000.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-000425,TND-000108,BID-001771,2025-08-17,SUBMITTED,ACTIVE,133073200.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-000426,TND-000108,BID-000769,2025-08-17,SUBMITTED,ACTIVE,120544700.0,6,1.0,INCONSISTENT_DOCUMENT,EASY,True
BT-000427,TND-000108,BID-001116,2025-08-17,SUBMITTED,ACTIVE,112588100.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-000436,TND-000111,BID-001737,2026-04-09,SUBMITTED,ACTIVE,185950600.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-000437,TND-000111,BID-000959,2026-04-09,SUBMITTED,ACTIVE,151282300.0,5,0.833,HARD_AMBIGUOUS_CASE,EASY,True
BT-000438,TND-000111,BID-000896,2026-04-09,SUBMITTED,ACTIVE,151696200.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-000439,TND-000111,BID-001018,2026-04-09,SUBMITTED,ACTIVE,191185300.0,6,1.0,INCONSISTENT_DOCUMENT,EASY,True
BT-000445,TND-000113,BID-001835,2025-02-04,SUBMITTED,ACTIVE,149449700.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-000446,TND-000113,BID-001958,2025-02-04,SUBMITTED,ACTIVE,155833700.0,4,0.571,EXPIRED_DOCUMENT,EASY,True
BT-000447,TND-000113,BID-001680,2025-02-04,SUBMITTED,ACTIVE,147281000.0,6,0.857,INCONSISTENT_DOCUMENT,EASY,True
BT-000448,TND-000114,BID-000115,2026-05-12,SUBMITTED,ACTIVE,148701400.0,3,0.5,MISSING_DOCUMENT,MEDIUM,True
BT-000449,TND-000114,BID-000579,2026-05-12,SUBMITTED,ACTIVE,134953700.0,6,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-000450,TND-000114,BID-001478,2026-05-12,SUBMITTED,ACTIVE,127711900.0,5,0.833,PARTIAL_COMPLIANCE,MEDIUM,True
BT-000451,TND-000114,BID-001744,2026-05-12,SUBMITTED,ACTIVE,172831200.0,3,0.5,MISSING_DOCUMENT,MEDIUM,True
BT-000452,TND-000115,BID-000183,2025-09-08,SUBMITTED,ACTIVE,30607800.0,6,1.0,MINOR_ISSUES,EASY,True
BT-000453,TND-000115,BID-000309,2025-09-08,SUBMITTED,ACTIVE,28578700.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-000454,TND-000115,BID-001731,2025-09-08,SUBMITTED,ACTIVE,28469400.0,5,0.833,INVALID_DOCUMENT,EASY,True
BT-000455,TND-000115,BID-000790,2025-09-08,SUBMITTED,ACTIVE,28135500.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-000456,TND-000116,BID-000708,2026-05-03,SUBMITTED,ACTIVE,149114100.0,6,0.857,MINOR_ISSUES,MEDIUM,True
BT-000457,TND-000116,BID-001580,2026-05-03,SUBMITTED,ACTIVE,132010200.0,6,0.857,HARD_AMBIGUOUS_CASE,MEDIUM,True
BT-000458,TND-000116,BID-000668,2026-05-03,SUBMITTED,ACTIVE,132166500.0,7,1.0,MINOR_ISSUES,MEDIUM,True
BT-000459,TND-000116,BID-000370,2026-05-03,SUBMITTED,ACTIVE,141357600.0,5,0.714,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-000460,TND-000117,BID-001329,2026-05-22,SUBMITTED,ACTIVE,197300600.0,7,1.0,FULLY_COMPLIANT,HARD,True
BT-000461,TND-000117,BID-000917,2026-05-22,SUBMITTED,ACTIVE,232134400.0,7,1.0,FULLY_COMPLIANT,HARD,True
BT-000462,TND-000117,BID-001846,2026-05-22,SUBMITTED,ACTIVE,180974300.0,7,1.0,MINOR_ISSUES,HARD,True
BT-000463,TND-000117,BID-000718,2026-05-22,SUBMITTED,ACTIVE,182112400.0,7,1.0,EXPIRED_DOCUMENT,HARD,True
BT-000464,TND-000117,BID-001635,2026-05-22,SUBMITTED,ACTIVE,218723800.0,5,0.714,EXPIRED_DOCUMENT,HARD,True
BT-000465,TND-000118,BID-001741,2025-12-30,SUBMITTED,ACTIVE,176644900.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-000466,TND-000118,BID-000640,2025-12-30,SUBMITTED,ACTIVE,204631800.0,5,0.714,PARTIAL_COMPLIANCE,MEDIUM,True
BT-000467,TND-000118,BID-001052,2025-12-30,SUBMITTED,ACTIVE,177075000.0,6,0.857,PARTIAL_COMPLIANCE,MEDIUM,True
BT-000468,TND-000118,BID-000328,2025-12-30,SUBMITTED,ACTIVE,174172200.0,7,1.0,PARTIAL_COMPLIANCE,MEDIUM,True
BT-000469,TND-000119,BID-001060,2025-11-24,SUBMITTED,ACTIVE,62082800.0,6,1.0,INCONSISTENT_DOCUMENT,EASY,True
BT-000470,TND-000119,BID-001396,2025-11-24,SUBMITTED,ACTIVE,63581900.0,6,1.0,HARD_AMBIGUOUS_CASE,EASY,True
BT-000471,TND-000119,BID-000694,2025-11-24,SUBMITTED,ACTIVE,59674200.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-000472,TND-000119,BID-000268,2025-11-24,SUBMITTED,ACTIVE,51804200.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-000473,TND-000119,BID-001634,2025-11-24,SUBMITTED,ACTIVE,47692000.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-000477,TND-000121,BID-000311,2025-11-19,SUBMITTED,ACTIVE,191496600.0,5,0.833,HARD_AMBIGUOUS_CASE,EASY,True
BT-000478,TND-000121,BID-001621,2025-11-19,SUBMITTED,ACTIVE,181153500.0,5,0.833,PARTIAL_COMPLIANCE,EASY,True
BT-000479,TND-000121,BID-001492,2025-11-19,SUBMITTED,ACTIVE,182022100.0,6,1.0,MINOR_ISSUES,EASY,True
BT-000480,TND-000122,BID-001506,2025-05-04,SUBMITTED,ACTIVE,219083000.0,6,1.0,MINOR_ISSUES,HARD,True
BT-000481,TND-000122,BID-000894,2025-05-04,SUBMITTED,ACTIVE,217264400.0,6,1.0,MINOR_ISSUES,HARD,True
BT-000482,TND-000122,BID-001939,2025-05-04,SUBMITTED,ACTIVE,178926200.0,4,0.667,EXPIRED_DOCUMENT,HARD,True
BT-000483,TND-000122,BID-000809,2025-05-04,SUBMITTED,ACTIVE,183298400.0,6,1.0,INVALID_DOCUMENT,HARD,True
BT-000484,TND-000122,BID-001152,2025-05-04,SUBMITTED,ACTIVE,207491300.0,2,0.333,MISSING_DOCUMENT,HARD,True
BT-000489,TND-000124,BID-001689,2026-06-05,SUBMITTED,ACTIVE,241161400.0,7,1.0,INVALID_DOCUMENT,MEDIUM,True
BT-000490,TND-000124,BID-000913,2026-06-05,SUBMITTED,ACTIVE,229858300.0,5,0.714,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-000491,TND-000124,BID-000640,2026-06-05,SUBMITTED,ACTIVE,239646600.0,7,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-000492,TND-000125,BID-000416,2025-10-22,SUBMITTED,ACTIVE,123126000.0,6,1.0,PARTIAL_COMPLIANCE,EASY,True
BT-000493,TND-000125,BID-001605,2025-10-22,SUBMITTED,ACTIVE,140492300.0,6,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-000494,TND-000125,BID-000612,2025-10-22,SUBMITTED,ACTIVE,133874200.0,4,0.667,FULLY_COMPLIANT,EASY,True
BT-000495,TND-000126,BID-000090,2026-04-05,SUBMITTED,ACTIVE,209332700.0,6,1.0,PARTIAL_COMPLIANCE,MEDIUM,True
BT-000496,TND-000126,BID-001648,2026-04-05,SUBMITTED,ACTIVE,232655200.0,6,1.0,INCONSISTENT_DOCUMENT,MEDIUM,True
BT-000497,TND-000126,BID-000678,2026-04-05,SUBMITTED,ACTIVE,229393300.0,6,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-000498,TND-000126,BID-001573,2026-04-05,SUBMITTED,ACTIVE,204512500.0,5,0.833,PARTIAL_COMPLIANCE,MEDIUM,True
BT-000499,TND-000126,BID-000646,2026-04-05,SUBMITTED,ACTIVE,192583900.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-000500,TND-000127,BID-000270,2026-07-17,SUBMITTED,ACTIVE,86976400.0,5,0.714,EXPIRED_DOCUMENT,MEDIUM,True
BT-000501,TND-000127,BID-001741,2026-07-17,SUBMITTED,ACTIVE,86780400.0,5,0.714,PARTIAL_COMPLIANCE,MEDIUM,True
BT-000502,TND-000127,BID-001954,2026-07-17,SUBMITTED,ACTIVE,77065700.0,6,0.857,MINOR_ISSUES,MEDIUM,True
BT-000507,TND-000129,BID-000934,2025-02-12,SUBMITTED,ACTIVE,119384000.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-000508,TND-000129,BID-001172,2025-02-12,SUBMITTED,ACTIVE,105333700.0,6,1.0,PARTIAL_COMPLIANCE,HARD,True
BT-000509,TND-000129,BID-000875,2025-02-12,SUBMITTED,ACTIVE,129056600.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-000510,TND-000129,BID-001643,2025-02-12,SUBMITTED,ACTIVE,127575700.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-000511,TND-000130,BID-000496,2025-11-02,SUBMITTED,ACTIVE,161827700.0,4,0.667,MISSING_DOCUMENT,MEDIUM,True
BT-000512,TND-000130,BID-001112,2025-11-02,SUBMITTED,ACTIVE,132074100.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-000513,TND-000130,BID-001818,2025-11-02,SUBMITTED,ACTIVE,167271200.0,5,0.833,PARTIAL_COMPLIANCE,MEDIUM,True
BT-000514,TND-000130,BID-001410,2025-11-02,SUBMITTED,ACTIVE,149792300.0,6,1.0,HARD_AMBIGUOUS_CASE,MEDIUM,True
BT-000515,TND-000130,BID-000938,2025-11-02,SUBMITTED,ACTIVE,171062800.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-000525,TND-000133,BID-000038,2025-05-06,SUBMITTED,ACTIVE,120062300.0,6,1.0,PARTIAL_COMPLIANCE,EASY,True
BT-000526,TND-000133,BID-000675,2025-05-06,SUBMITTED,ACTIVE,98850600.0,4,0.667,PARTIAL_COMPLIANCE,EASY,True
BT-000527,TND-000133,BID-001965,2025-05-06,SUBMITTED,ACTIVE,127259600.0,4,0.667,PARTIAL_COMPLIANCE,EASY,True
BT-000528,TND-000133,BID-000136,2025-05-06,SUBMITTED,ACTIVE,120654400.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-000529,TND-000133,BID-001237,2025-05-06,SUBMITTED,ACTIVE,133679600.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-000530,TND-000134,BID-001716,2025-07-17,SUBMITTED,ACTIVE,77767400.0,6,1.0,EXPIRED_DOCUMENT,MEDIUM,True
BT-000531,TND-000134,BID-001964,2025-07-17,SUBMITTED,ACTIVE,82147300.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-000532,TND-000134,BID-001914,2025-07-17,SUBMITTED,ACTIVE,88075200.0,6,1.0,PARTIAL_COMPLIANCE,MEDIUM,True
BT-000533,TND-000135,BID-000752,2025-10-26,SUBMITTED,ACTIVE,251979300.0,5,0.714,HARD_AMBIGUOUS_CASE,MEDIUM,True
BT-000534,TND-000135,BID-001302,2025-10-26,SUBMITTED,ACTIVE,214673500.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-000535,TND-000135,BID-000168,2025-10-26,SUBMITTED,ACTIVE,242846700.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-000536,TND-000135,BID-001852,2025-10-26,SUBMITTED,ACTIVE,199719600.0,5,0.714,FULLY_COMPLIANT,MEDIUM,True
BT-000537,TND-000135,BID-000250,2025-10-26,SUBMITTED,ACTIVE,236300200.0,7,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
