document_id,bidder_id,tender_id,document_type,document_name,document_status,issue_date,expiry_date,company_name_on_document,document_quality,ocr_required,page_count,source_page,difficulty_level,synthetic_flag
DOC-001746,BID-001086,TND-000078,OEM Authorization,OEM Authorization — SolvexServices Pvt Ltd 1086,VALID,2025-03-04,2026-09-17,SolvexServices Pvt Ltd 1086,HIGH,False,5,3,EASY,True
DOC-001747,BID-001086,TND-000078,Financial/Turnover Document,Financial/Turnover Document — SolvexServices Pvt Ltd 1086,VALID,2023-07-18,,SolvexServices Pvt Ltd 1086,HIGH,False,6,4,EASY,True
DOC-001748,BID-001086,TND-000078,PAN Document,PAN Document — SolvexServices Pvt Ltd 1086,VALID,2023-12-14,,SolvexServices Pvt Ltd 1086,HIGH,False,4,4,EASY,True
DOC-001749,BID-001086,TND-000078,Experience Certificate,Experience Certificate — SolvexServices Pvt Ltd 1086,VALID,2023-09-06,,SolvexServices Pvt Ltd 1086,HIGH,False,6,1,EASY,True
DOC-001750,BID-000577,TND-000078,GST Certificate,GST Certificate — TruGridEngineering Limited 0577,VALID,2024-04-01,2025-11-15,TruGridEngineering Limited 0577,HIGH,False,4,3,EASY,True
DOC-001751,BID-000577,TND-000078,Supporting Document,Supporting Document — TruGridEngineering Limited 0577,VALID,2025-03-17,,TruGridEngineering Limited 0577,HIGH,False,4,1,EASY,True
DOC-001752,BID-000577,TND-000078,Udyam/MSME Certificate,Udyam/MSME Certificate — TruGridEngineering Limited 0577,INCOMPLETE,2024-02-07,2025-07-11,TruGridEngineering Limited 0577,HIGH,False,4,4,EASY,True
DOC-001753,BID-000577,TND-000078,OEM Authorization,OEM Authorization — TruGridEngineering Limited 0577,VALID,2025-03-11,2026-12-21,TruGridEngineering Limited 0577,LOW,False,3,3,EASY,True
DOC-001754,BID-000577,TND-000078,Financial/Turnover Document,Financial/Turnover Document — TruGridEngineering Limited 0577,VALID,2024-06-19,,TruGridEngineering Limited 0577,MEDIUM,False,3,1,EASY,True
DOC-001755,BID-000577,TND-000078,PAN Document,PAN Document — TruGridEngineering Limited 0577,VALID,2023-06-17,,TruGridEngineering Limited 0577,HIGH,False,6,4,EASY,True
DOC-001756,BID-000577,TND-000078,Experience Certificate,Experience Certificate — TruGridEngineering Limited 0577,VALID,2025-04-11,,TruGridEngineering Limited 0577,HIGH,True,3,2,EASY,True
DOC-001757,BID-001871,TND-000078,GST Certificate,GST Certificate — PioneerSolutions LLP 1871,VALID,2023-11-06,2025-08-01,PioneerSolutions LLP 1871,MEDIUM,False,3,2,EASY,True
DOC-001758,BID-001871,TND-000078,Supporting Document,Supporting Document — PioneerSolutions LLP 1871,VALID,2024-08-30,,PioneerSolutions LLP 1871,HIGH,False,4,3,EASY,True
DOC-001759,BID-001871,TND-000078,OEM Authorization,OEM Authorization — PioneerSolutions LLP 1871,VALID,2024-11-12,2027-03-07,PioneerSolutions LLP 1871,LOW,True,6,2,EASY,True
DOC-001760,BID-001871,TND-000078,Financial/Turnover Document,Financial/Turnover Document — PioneerSolutions LLP 1871,VALID,2024-10-26,,PioneerSolutions LLP 1871,HIGH,False,5,3,EASY,True
DOC-001761,BID-001871,TND-000078,PAN Document,PAN Document — PioneerSolutions LLP 1871,VALID,2025-05-04,,PioneerSolutions LLP 1871,MEDIUM,False,6,2,EASY,True
DOC-001762,BID-001871,TND-000078,Experience Certificate,Experience Certificate — PioneerSolutions LLP 1871,VALID,2023-03-07,,PioneerSolutions LLP 1871,MEDIUM,False,6,4,EASY,True
DOC-001763,BID-001846,TND-000078,GST Certificate,GST Certificate — InfratekNetworks Limited 1846,INVALID,2025-04-08,2027-05-13,InfratekNetworks Limited 1846,MEDIUM,False,3,2,EASY,True
DOC-001764,BID-001846,TND-000078,Supporting Document,Supporting Document — InfratekNetworks Limited 1846,VALID,2023-04-05,,InfratekNetworks Limited 1846,MEDIUM,False,4,3,EASY,True
DOC-001765,BID-001846,TND-000078,Udyam/MSME Certificate,Udyam/MSME Certificate — InfratekNetworks Limited 1846,VALID,2024-07-22,2025-06-10,InfratekNetworks Limited 1846,MEDIUM,False,6,1,EASY,True
DOC-001766,BID-001846,TND-000078,OEM Authorization,OEM Authorization — InfratekNetworks Limited 1846,INVALID,2023-05-27,2025-06-10,InfratekNetworks Limited 1846,HIGH,False,4,1,EASY,True
DOC-001767,BID-001846,TND-000078,Financial/Turnover Document,Financial/Turnover Document — InfratekNetworks Limited 1846,VALID,2023-06-06,,InfratekNetworks Limited 1846,MEDIUM,False,4,3,EASY,True
DOC-001768,BID-001846,TND-000078,PAN Document,PAN Document — InfratekNetworks Limited 1846,INVALID,2024-02-28,,InfratekNetworks Limited 1846,MEDIUM,False,3,3,EASY,True
DOC-001769,BID-001846,TND-000078,Experience Certificate,Experience Certificate — InfratekNetworks Limited 1846,INVALID,2024-12-21,,InfratekNetworks Limited 1846,HIGH,False,5,4,EASY,True
DOC-001770,BID-001128,TND-000078,GST Certificate,GST Certificate — AsterIndustries Pvt Ltd 1128,VALID,2024-12-23,2026-06-21,AsterIndustries Pvt Ltd 1128,HIGH,False,4,4,EASY,True
DOC-001771,BID-001128,TND-000078,Supporting Document,Supporting Document — AsterIndustries Pvt Ltd 1128,VALID,2024-07-23,,AsterIndustries Pvt Ltd 1128,HIGH,False,6,2,EASY,True
DOC-001772,BID-001128,TND-000078,Udyam/MSME Certificate,Udyam/MSME Certificate — AsterIndustries Pvt Ltd 1128,VALID,2023-07-07,2025-06-10,AsterIndustries Pvt Ltd 1128,MEDIUM,False,5,5,EASY,True
DOC-001773,BID-001128,TND-000078,OEM Authorization,OEM Authorization — AsterIndustries Pvt Ltd 1128,VALID,2023-12-25,2025-06-10,AsterIndustries Pvt Ltd 1128,MEDIUM,False,6,1,EASY,True
DOC-001774,BID-001128,TND-000078,Financial/Turnover Document,Financial/Turnover Document — AsterIndustries Pvt Ltd 1128,VALID,2023-06-18,,AsterIndustries Pvt Ltd 1128,MEDIUM,False,3,3,EASY,True
DOC-001775,BID-001128,TND-000078,PAN Document,PAN Document — AsterIndustries Pvt Ltd 1128,VALID,2024-01-31,,AsterIndustries Pvt Ltd 1128,HIGH,False,5,1,EASY,True
DOC-001776,BID-001128,TND-000078,Experience Certificate,Experience Certificate — AsterIndustries Pvt Ltd 1128,VALID,2023-05-23,,AsterIndustries Pvt Ltd 1128,HIGH,False,4,1,EASY,True
DOC-001810,BID-000057,TND-000081,GST Certificate,GST Certificate — VantageManufacturing Pvt Ltd 0057,VALID,2024-08-10,2026-08-23,VantageManufacturing Pvt Ltd 0057,LOW,False,3,1,EASY,True
DOC-001811,BID-000057,TND-000081,Supporting Document,Supporting Document — VantageManufacturing Pvt Ltd 0057,VALID,2024-08-30,,VantageManufacturing Pvt Ltd 0057,HIGH,False,6,4,EASY,True
DOC-001812,BID-000057,TND-000081,Udyam/MSME Certificate,Udyam/MSME Certificate — VantageManufacturing Pvt Ltd 0057,VALID,2023-07-01,2025-08-02,VantageManufacturing Pvt Ltd 0057,HIGH,False,3,2,EASY,True
DOC-001813,BID-000057,TND-000081,OEM Authorization,OEM Authorization — VantageManufacturing Pvt Ltd 0057,INCOMPLETE,2023-05-07,2025-08-02,VantageManufacturing Pvt Ltd 0057,HIGH,False,5,5,EASY,True
DOC-001814,BID-000057,TND-000081,Financial/Turnover Document,Financial/Turnover Document — VantageManufacturing Pvt Ltd 0057,INCOMPLETE,2025-01-26,,VantageManufacturing Pvt Ltd 0057,HIGH,False,6,1,EASY,True
DOC-001815,BID-000057,TND-000081,PAN Document,PAN Document — VantageManufacturing Pvt Ltd 0057,INCOMPLETE,2024-05-09,,VantageManufacturing Pvt Ltd 0057,MEDIUM,False,3,1,EASY,True
DOC-001816,BID-000057,TND-000081,Experience Certificate,Experience Certificate — VantageManufacturing Pvt Ltd 0057,VALID,2023-04-25,,VantageManufacturing Pvt Ltd 0057,MEDIUM,False,5,5,EASY,True
DOC-001817,BID-001877,TND-000081,GST Certificate,GST Certificate — CoreVistaAutomation LLP 1877,VALID,2025-04-10,2026-02-24,CoreVistaAutomation LLP 1877,HIGH,False,3,1,EASY,True
DOC-001818,BID-001877,TND-000081,OEM Authorization,OEM Authorization — CoreVistaAutomation LLP 1877,VALID,2025-04-09,2027-09-26,CoreVistaAutomation LLP 1877,MEDIUM,False,6,2,EASY,True
DOC-001819,BID-001877,TND-000081,Financial/Turnover Document,Financial/Turnover Document — CoreVistaAutomation LLP 1877,INCOMPLETE,2024-01-29,,CoreVistaAutomation LLP 1877,HIGH,False,6,2,EASY,True
DOC-001820,BID-001877,TND-000081,PAN Document,PAN Document — CoreVistaAutomation LLP 1877,INCOMPLETE,2023-03-24,,CoreVistaAutomation LLP 1877,MEDIUM,False,4,2,EASY,True
DOC-001821,BID-001877,TND-000081,Experience Certificate,Experience Certificate — CoreVistaAutomation LLP 1877,INCOMPLETE,2023-05-27,,CoreVistaAutomation LLP 1877,MEDIUM,False,6,4,EASY,True
DOC-001822,BID-000274,TND-000081,GST Certificate,GST Certificate — GridlineNetworks Limited 0274,VALID,2025-02-02,2026-05-27,GridlineNetworks Limited 0274,HIGH,False,5,2,EASY,True
DOC-001823,BID-000274,TND-000081,Supporting Document,Supporting Document — GridlineNetworks Limited 0274,VALID,2023-12-28,,GridlineNetworks Limited 0274,HIGH,False,3,1,EASY,True
DOC-001824,BID-000274,TND-000081,Udyam/MSME Certificate,Udyam/MSME Certificate — GridlineNetworks Limited 0274,VALID,2024-04-28,2026-09-10,GridlineNetworks Limited 0274,HIGH,False,5,1,EASY,True
DOC-001825,BID-000274,TND-000081,Financial/Turnover Document,Financial/Turnover Document — GridlineNetworks Limited 0274,VALID,2025-06-18,,GridlineNetworks Limited 0274,HIGH,False,5,3,EASY,True
DOC-001826,BID-000274,TND-000081,PAN Document,PAN Document — GridlineNetworks Limited 0274,INCOMPLETE,2024-09-27,,GridlineNetworks Limited 0274,HIGH,False,3,1,EASY,True
DOC-001827,BID-000274,TND-000081,Experience Certificate,Experience Certificate — GridlineNetworks Limited 0274,VALID,2024-06-06,,GridlineNetworks Limited 0274,LOW,False,3,2,EASY,True
DOC-001828,BID-001402,TND-000082,GST Certificate,GST Certificate — GridlineNetworks Limited 1402,VALID,2025-08-09,2028-01-20,GridlineNetworks Limited 1402,HIGH,False,4,2,MEDIUM,True
DOC-001829,BID-001402,TND-000082,Udyam/MSME Certificate,Udyam/MSME Certificate — GridlineNetworks Limited 1402,VALID,2023-11-27,2025-11-06,GridlineNetworks Limited 1402,MEDIUM,True,4,1,MEDIUM,True
DOC-001830,BID-001402,TND-000082,Financial/Turnover Document,Financial/Turnover Document — GridlineNetworks Limited 1402,VALID,2025-07-25,,GridlineNetworks Limited 1402,HIGH,False,5,1,MEDIUM,True
DOC-001831,BID-001402,TND-000082,PAN Document,PAN Document — GridlineNetworks Limited 1402,VALID,2024-10-01,,GridlineNetworks Limited 1402,HIGH,False,4,1,MEDIUM,True
DOC-001832,BID-001402,TND-000082,Experience Certificate,Experience Certificate — GridlineNetworks Limited 1402,VALID,2023-06-28,,GridlineNetworks Limited 1402,LOW,False,4,4,MEDIUM,True
DOC-001833,BID-000975,TND-000082,GST Certificate,GST Certificate — CrestSystems Pvt Ltd 0975,VALID,2023-05-17,2025-11-06,CrestSystems Pvt Ltd 0975,HIGH,False,3,2,MEDIUM,True
DOC-001834,BID-000975,TND-000082,Supporting Document,Supporting Document — CrestSystems Pvt Ltd 0975,INCOMPLETE,2024-10-29,,CrestSystems Pvt Ltd 0975,HIGH,False,3,2,MEDIUM,True
DOC-001835,BID-000975,TND-000082,Udyam/MSME Certificate,Udyam/MSME Certificate — CrestSystems Pvt Ltd 0975,VALID,2024-04-29,2026-03-14,CrestSystems Pvt Ltd 0975,HIGH,False,5,4,MEDIUM,True
DOC-001836,BID-000975,TND-000082,OEM Authorization,OEM Authorization — CrestSystems Pvt Ltd 0975,INCOMPLETE,2024-02-19,2026-02-25,CrestSystems Pvt Ltd 0975,HIGH,False,3,1,MEDIUM,True
DOC-001837,BID-000975,TND-000082,Financial/Turnover Document,Financial/Turnover Document — CrestSystems Pvt Ltd 0975,VALID,2023-11-03,,CrestSystems Pvt Ltd 0975,POOR,True,6,1,MEDIUM,True
DOC-001838,BID-000975,TND-000082,PAN Document,PAN Document — CrestSystems Pvt Ltd 0975,VALID,2025-03-13,,CrestSystems Pvt Ltd 0975,HIGH,False,3,1,MEDIUM,True
DOC-001839,BID-000975,TND-000082,Experience Certificate,Experience Certificate — CrestSystems Pvt Ltd 0975,INCOMPLETE,2024-07-28,,CrestSystems Pvt Ltd 0975,HIGH,False,4,4,MEDIUM,True
DOC-001840,BID-001169,TND-000082,GST Certificate,GST Certificate — TechspireAutomation LLP 1169,VALID,2023-12-05,2025-11-06,TechspireAutomation LLP 1169,HIGH,False,5,1,MEDIUM,True
DOC-001841,BID-001169,TND-000082,Supporting Document,Supporting Document — TechspireAutomation LLP 1169,VALID,2023-09-28,,TechspireAutomation LLP 1169,LOW,False,3,3,MEDIUM,True
DOC-001842,BID-001169,TND-000082,OEM Authorization,OEM Authorization — TechspireAutomation LLP 1169,VALID,2025-07-18,2027-07-14,TechspireAutomation LLP 1169,MEDIUM,False,3,1,MEDIUM,True
DOC-001843,BID-001169,TND-000082,Financial/Turnover Document,Financial/Turnover Document — TechspireAutomation LLP 1169,VALID,2023-09-20,,TechspireAutomation LLP 1169,LOW,False,5,1,MEDIUM,True
DOC-001844,BID-001169,TND-000082,PAN Document,PAN Document — TechspireAutomation LLP 1169,VALID,2025-05-07,,TechspireAutomation LLP 1169,HIGH,False,5,4,MEDIUM,True
DOC-001845,BID-001169,TND-000082,Experience Certificate,Experience Certificate — TechspireAutomation LLP 1169,VALID,2025-02-03,,TechspireAutomation LLP 1169,HIGH,True,4,2,MEDIUM,True
DOC-001846,BID-001762,TND-000083,GST Certificate,GST Certificate — GridlineNetworks Limited 1762,VALID,2026-02-24,2028-03-04,GridlineNetworks Limited 1762,HIGH,False,3,2,EASY,True
DOC-001847,BID-001762,TND-000083,Supporting Document,Supporting Document — GridlineNetworks Limited 1762,VALID,2024-09-27,,GridlineNetworks Limited 1762,HIGH,False,5,5,EASY,True
DOC-001848,BID-001762,TND-000083,Financial/Turnover Document,Financial/Turnover Document — GridlineNetworks Limited 1762,VALID,2025-10-22,,GridlineNetworks Limited 1762,POOR,True,6,2,EASY,True
DOC-001849,BID-001762,TND-000083,PAN Document,PAN Document — GridlineNetworks Limited 1762,VALID,2024-09-28,,GridlineNetworks Limited 1762,HIGH,False,6,2,EASY,True
DOC-001850,BID-001762,TND-000083,Experience Certificate,Experience Certificate — GridlineNetworks Limited 1762,VALID,2025-10-03,,GridlineNetworks Limited 1762,MEDIUM,False,5,5,EASY,True
DOC-001851,BID-001648,TND-000083,GST Certificate,GST Certificate — MeridianInfotech Limited 1648,VALID,2025-02-21,2026-08-04,MeridianInfotech Limited 1648,HIGH,True,6,5,EASY,True
DOC-001852,BID-001648,TND-000083,Udyam/MSME Certificate,Udyam/MSME Certificate — MeridianInfotech Limited 1648,VALID,2025-03-15,2027-05-02,MeridianInfotech Limited 1648,POOR,True,5,2,EASY,True
DOC-001853,BID-001648,TND-000083,Financial/Turnover Document,Financial/Turnover Document — MeridianInfotech Limited 1648,VALID,2024-02-20,,MeridianInfotech Limited 1648,HIGH,False,4,1,EASY,True
DOC-001854,BID-001648,TND-000083,PAN Document,PAN Document — MeridianInfotech Limited 1648,VALID,2024-04-27,,MeridianInfotech Limited 1648,MEDIUM,True,4,4,EASY,True
DOC-001855,BID-001648,TND-000083,Experience Certificate,Experience Certificate — MeridianInfotech Limited 1648,VALID,2025-01-05,,MeridianInfotech Limited 1648,HIGH,False,6,6,EASY,True
DOC-001856,BID-000959,TND-000083,GST Certificate,GST Certificate — PioneerSolutions LLP 0959,VALID,2024-09-16,2026-08-04,PioneerSolutions LLP 0959,HIGH,False,4,3,EASY,True
DOC-001857,BID-000959,TND-000083,Financial/Turnover Document,Financial/Turnover Document — PioneerSolutions LLP 0959,VALID,2024-05-26,,PioneerSolutions LLP 0959,POOR,True,4,3,EASY,True
DOC-001858,BID-000959,TND-000083,PAN Document,PAN Document — PioneerSolutions LLP 0959,VALID,2025-10-25,,PioneerSolutions LLP 0959,POOR,True,3,3,EASY,True
DOC-001859,BID-000959,TND-000083,Experience Certificate,Experience Certificate — PioneerSolutions LLP 0959,VALID,2025-05-10,,PioneerSolutions LLP 0959,HIGH,False,4,3,EASY,True
DOC-001860,BID-001903,TND-000083,GST Certificate,GST Certificate — VertexEnterprises Limited 1903,VALID,2025-04-24,2027-06-23,VertexEnterprises Limited 1903,HIGH,False,4,2,EASY,True
DOC-001861,BID-001903,TND-000083,Supporting Document,Supporting Document — VertexEnterprises Limited 1903,VALID,2025-04-25,,VertexEnterprises Limited 1903,HIGH,True,6,1,EASY,True
DOC-001862,BID-001903,TND-000083,Financial/Turnover Document,Financial/Turnover Document — VertexEnterprises Limited 1903,VALID,2025-11-10,,VertexEnterprises Limited 1903,MEDIUM,False,3,1,EASY,True
DOC-001863,BID-001903,TND-000083,PAN Document,PAN Document — VertexEnterprises Limited 1903,VALID,2024-12-30,,VertexEnterprises Limited 1903,MEDIUM,False,6,2,EASY,True
DOC-001864,BID-001903,TND-000083,Experience Certificate,Experience Certificate — VertexEnterprises Limited 1903,VALID,2024-03-21,,VertexEnterprises Limited 1903,MEDIUM,False,6,4,EASY,True
DOC-001865,BID-001703,TND-000083,GST Certificate,GST Certificate — PioneerSolutions LLP 1703,VALID,2026-02-14,2027-07-06,PioneerSolutions LLP 1703,MEDIUM,False,3,1,EASY,True
DOC-001866,BID-001703,TND-000083,Supporting Document,Supporting Document — PioneerSolutions LLP 1703,VALID,2024-09-18,,PioneerSolutions LLP 1703,MEDIUM,False,4,3,EASY,True
DOC-001867,BID-001703,TND-000083,Udyam/MSME Certificate,Udyam/MSME Certificate — PioneerSolutions LLP 1703,VALID,2026-04-24,2027-05-10,PioneerSolutions LLP 1703,HIGH,False,3,2,EASY,True
DOC-001868,BID-001703,TND-000083,Financial/Turnover Document,Financial/Turnover Document — PioneerSolutions LLP 1703,VALID,2025-07-13,,PioneerSolutions LLP 1703,HIGH,False,3,3,EASY,True
DOC-001869,BID-001703,TND-000083,PAN Document,PAN Document — PioneerSolutions LLP 1703,VALID,2025-09-19,,PioneerSolutions LLP 1703,MEDIUM,False,6,3,EASY,True
DOC-001870,BID-001703,TND-000083,Experience Certificate,Experience Certificate — PioneerSolutions LLP 1703,VALID,2025-03-02,,PioneerSolutions LLP 1703,HIGH,False,3,3,EASY,True
DOC-001871,BID-000200,TND-000084,GST Certificate,GST Certificate — ApexDigital LLP 0200,VALID,2024-10-10,2027-02-28,ApexDigital LLP 0200,POOR,True,4,4,HARD,True
DOC-001872,BID-000200,TND-000084,Supporting Document,Supporting Document — ApexDigital LLP 0200,VALID,2023-05-23,,ApexDigital LLP 0200,HIGH,False,4,2,HARD,True
DOC-001873,BID-000200,TND-000084,Financial/Turnover Document,Financial/Turnover Document — ApexDigital LLP 0200,VALID,2024-02-27,,ApexDigital LLP 0200,MEDIUM,False,5,2,HARD,True
DOC-001874,BID-000200,TND-000084,PAN Document,PAN Document — ApexDigital LLP 0200,VALID,2023-12-04,,ApexDigital LLP 0200,LOW,False,5,5,HARD,True
DOC-001875,BID-000200,TND-000084,Experience Certificate,Experience Certificate — ApexDigital LLP 0200,VALID,2024-04-11,,ApexDigital LLP 0200,HIGH,False,5,5,HARD,True
DOC-001876,BID-000911,TND-000084,GST Certificate,GST Certificate — PioneerSolutions LLP 0911,VALID,2023-04-03,2025-05-11,PioneerSolutions LLP 0911,LOW,False,5,4,HARD,True
DOC-001877,BID-000911,TND-000084,Supporting Document,Supporting Document — PioneerSolutions LLP 0911,VALID,2024-07-12,,PioneerSolutions LLP 0911,HIGH,False,6,3,HARD,True
DOC-001878,BID-000911,TND-000084,Udyam/MSME Certificate,Udyam/MSME Certificate — PioneerSolutions LLP 0911,VALID,2024-04-29,2026-06-27,PioneerSolutions LLP 0911,HIGH,False,5,4,HARD,True
DOC-001879,BID-000911,TND-000084,Financial/Turnover Document,Financial/Turnover Document — PioneerSolutions LLP 0911,VALID,2024-11-21,,PioneerSolutions LLP 0911,MEDIUM,False,4,2,HARD,True
DOC-001880,BID-000911,TND-000084,PAN Document,PAN Document — PioneerSolutions LLP 0911,VALID,2024-12-09,,PioneerSolutions LLP 0911,HIGH,False,3,1,HARD,True
DOC-001881,BID-000911,TND-000084,Experience Certificate,Experience Certificate — PioneerSolutions LLP 0911,VALID,2022-10-29,,PioneerSolutions LLP 0911,HIGH,False,5,1,HARD,True
DOC-001882,BID-001091,TND-000084,GST Certificate,GST Certificate — ZenithSolutions LLP 1091,VALID,2025-02-28,2026-08-02,ZenithSolutions LLP 1091,LOW,False,4,1,HARD,True
DOC-001883,BID-001091,TND-000084,Supporting Document,Supporting Document — ZenithSolutions LLP 1091,VALID,2025-03-17,,ZenithSolutions LLP 1091,HIGH,False,5,3,HARD,True
DOC-001884,BID-001091,TND-000084,Udyam/MSME Certificate,Udyam/MSME Certificate — ZenithSolutions LLP 1091,VALID,2024-11-23,2027-03-14,ZenithSolutions LLP 1091,MEDIUM,True,5,2,HARD,True
DOC-001885,BID-001091,TND-000084,Financial/Turnover Document,Financial/Turnover Document — ZenithSolutions LLP 1091,VALID,2024-10-12,,ZenithSolutions LLP 1091,HIGH,True,3,2,HARD,True
DOC-001886,BID-001091,TND-000084,PAN Document,PAN Document — ZenithSolutions LLP 1091,VALID,2025-02-28,,ZenithSolutions LLP 1091,MEDIUM,True,3,1,HARD,True
DOC-001887,BID-001091,TND-000084,Experience Certificate,Experience Certificate — ZenithSolutions LLP 1091,VALID,2024-04-28,,ZenithSolutions LLP 1091,HIGH,False,4,3,HARD,True
DOC-001888,BID-000679,TND-000084,GST Certificate,GST Certificate — VertexEnterprises Limited 0679,VALID,2024-10-30,2026-12-11,VertexEnterprises Limited 0679,LOW,False,4,2,HARD,True
DOC-001889,BID-000679,TND-000084,Supporting Document,Supporting Document — VertexEnterprises Limited 0679,VALID,2023-03-27,,VertexEnterprises Limited 0679,POOR,True,3,3,HARD,True
